,GB,OXH,Clanfield,Clanfield,OXF,RL,--3-----,1601,,5142N 00135W,
,GB,CLJ,Claonaig,Claonaig,AGB,AA,1-3-----,0701,,5545N 00523E,
,GB,CLP,Clapham,Clapham,LBH,AF,-23-----,1401,,5127N 00008W,
,GB,LPN,Clapton,Clapton,SOM,RL,-23-----,0701,,5051N 00250W,
,GB,ZAO,Claughton,Claughton,LAN,RL,-----6--,0901,,5405N 00240W,
,GB,CL5,Clavering,Clavering,ESS,RL,--3-----,1701,,5158N 00008E,
,GB,CLC,Clay Cross,Clay Cross,DBY,AF,--3-----,9511,,,
,GB,CYG,Claydon,Claydon,OXF,RQ,1-------,0901,,,
,GB,CGD,Claygate,Claygate,SRY,AF,--3-----,9704,,,
,GB,CYE,Claythorpe,Claythorpe,LIN,RQ,--3-----,0901,,5317N 00007E,
,GB,CL4,Clayton,Clayton,STS,RL,--3-----,1701,,5259N 00213E,
,GB,CYO,Clayton,Clayton,LAN,RL,-23--6--,0607,,5329N 00211W,
,GB,ZAP,Clayton,Clayton,MAN,RL,-----6--,0901,,5328N 00211W,
,GB,CEM,Clayton-le-Moors,Clayton-le-Moors,LAN,AF,--3-----,9704,,,
,GB,LDN,Cleadon,Cleadon,STY,RQ,--3-----,0901,,5456N 00123W,
,GB,CLE,Cleator,Cleator,CMA,AF,--3-----,9511,,,
,GB,XCL,Cleator Moor,Cleator Moor,CMA,RQ,-----6--,0907,,5452N 00351W,
,GB,CCK,Cleckheaton,Cleckheaton,KIR,AF,--3-----,1401,,5343N 00143W,
,GB,CTH,Cleethorpes,Cleethorpes,NEL,AF,--3-----,1401,,5333N 00020W,
,GB,CL3,Cleghorn,Cleghorn,SLK,RL,--3-----,1701,,5541N 00345E,
,GB,CEA,Cleland,Cleland,NLK,AF,--3-----,1401,,5548N 00354W,
,GB,CMM,Cleobury Mortimer,Cleobury Mortimer,SHR,RQ,--3--6--,0607,,5222N 00229W,
,GB,QZL,Clevedon,Clevedon,NSM,AF,1-3-----,1101,,5126N 00250W,
,GB,CD3,Cleveland,Cleveland,NYK,RL,--3-----,1401,,5430N 00113W,
,GB,LVL,Cleveleys,Cleveleys,BPL,RL,--3-----,1407,,5352N 00303W,
,GB,CLF,Cliffe,Cliffe,KEN,AF,1-3-----,9711,,,
,GB,CFT,Clifton,Clifton,BST,RL,--3-----,1301,,5127N 00237W,
,GB,CPS,Clipstone,Clipstone,NTT,AF,--3-----,9804,,,
,GB,CPT,Clipstone,Clipstone,CBF,AF,--3-----,1307,,,
,GB,CLI,Clitheroe,Clitheroe,LAN,AF,--3-----,9511,,,
,GB,CGP,Cloghan Point/Carrickfergus,Cloghan Point/Carrickfergus,CKF,AA,1-3-----,0701,,5442N 00548W,
,GB,GHR,Clogher,Clogher,,RL,-----6--,0901,,5425N 00712W,
,GB,CPM,Clopton,Clopton,NTH,RQ,--3-----,0901,,,
,GB,CUF,Cloughfold,Cloughfold,LAN,RL,--3-----,1301,,5341N 00216W,
,GB,CGM,Cloughmills,Cloughmills,BLY,RL,--3-----,1201,,5506N 00617W,
,GB,CVL,Clovelly,Clovelly,CON,RL,1-------,0901,,5060N 00424W,
,GB,COE,Clowne,Clowne,DBY,RQ,--3--6--,0901,,,
,GB,TWR,Clows Top,Clows Top,WOR,RL,--3-----,1401,,5220N 00225W,
,GB,CZV,Clunbury,Clunbury,SHR,RL,1-3-----,1401,,5225N 00255W,
,GB,CLU,Clutton,Clutton,BAS,RL,--3-----,1201,,5119N 00232W,
,GB,CLH,Clydach,Clydach,SWA,RL,--3-----,1401,,,
,GB,CLY,Clydebank,Clydebank,WDU,AA,123-----,1401,,5554N 00424W,
,GB,CKX,Clydebank/Exeter,Clydebank/Exeter,,RQ,--3-----,0901,,,
,GB,CYP,Clydeport,Clydeport,NAY,AF,1-------,1401,,,
,GB,CYD,Clynderwen,Clynderwen,PEM,RL,1-------,0901,,5150N 00442W,
,GB,CYM,Clyst Saint Mary,Clyst Saint Mary,DEV,RL,--3-----,1401,,5042N 00327W,
,GB,COD,Coalisland,Coalisland,DGN,RL,--3-----,0207,,5432N 00641W,
,GB,COA,Coalville,Coalville,LEC,AF,--3-----,0401,,5243N 00122W,
,GB,COT,Coatbridge,Coatbridge,NLK,AF,--3-----,1401,,5552N 00402W,
,GB,CBH,Cobham,Cobham,KEN,AF,--3-----,9704,,,
,GB,COB,Cobham,Cobham,SRY,AF,--3-----,9511,,,
,GB,CKP,Cockburnspath,Cockburnspath,SCB,RL,-23-----,0701,,5556N 00222W,
,GB,CNZ,Cockenzie,Cockenzie,ELN,AF,1-------,1401,,5557N 00257W,
,GB,CKM,Cockermouth,Cockermouth,CMA,AF,1-------,9511,,,
,GB,CCF,Cockfosters,Cockfosters,BNE,AF,--3-----,1401,,5139N 00010W,
,GB,CKC,Cockley Cley,Cockley Cley,NFK,RL,--3-----,1307,,5236N 00039E,
,GB,CQQ,Cockwood,Cockwood,,RL,1-------,0901,,5036N 00326W,
,GB,ONA,Coddenham,Coddenham,SFK,RL,--3-----,1307,,5208N 00107E,
,GB,CSM,Codford Saint Mary,Codford Saint Mary,WIL,RL,--3-----,1101,,5109N 00202W,
,GB,XCD,Codsall,Codsall,STS,RQ,--3-----,1001,,5238N 00212W,
,GB,CGN,Cogenhoe,Cogenhoe,NTH,AF,--3-----,9704,,,
,GB,COG,Coggeshall,Coggeshall,ESS,AF,--3-----,9511,,,
,GB,CB2,Colburn,Colburn,NYK,RL,--3-----,1601,,5422N 00141W,
,GB,COL,Colchester,Colchester,ESS,AF,1-------,9511,,,
,GB,ONT,Cold Norton,Cold Norton,ESS,RL,--3-----,0901,,5140N 00040E,
,GB,CCO,Colden Common,Colden Common,HAM,RQ,--3--6--,0607,,5100N 00119W,
,GB,CGB,Coldingham,Coldingham,SCB,RQ,1-3-----,0907,,5553N 00210W,
,GB,CDS,Coldstream,Coldstream,SCB,RL,--3-----,0701,,5539N 00215W,
,GB,CED,Coleford,Coleford,GLS,AF,--3-----,9511,,,
,GB,COF,Coleford,Coleford,SOM,AF,--3-----,9704,,,
,GB,OET,Coleorton,Coleorton,LEC,AF,--3-----,9804,,,
,GB,CLR,Coleraine,Coleraine,CLR,AF,1-------,9511,,,
,GB,CEN,Colerne,Colerne,WIL,AF,--3-----,9704,,,
,GB,CLL,Coleshill,Coleshill,WAR,AF,--3-----,9511,,,
,GB,ZAQ,Coleshill,Coleshill,OXF,RL,-----6--,0901,,5138N 00139W,
,GB,CVA,Colintraive,Colintraive,AGB,AA,1-3-----,0701,,5555N 00508W,
,GB,OLL,Coll,Coll,,RL,1-------,0901,,5816N 00619W,
,GB,CAF,Collafirth,Collafirth,ZET,AA,1-3-----,0701,,6032N 00122W,
,GB,CL8,Collessie,Collessie,FIF,RL,--3-----,1301,,5618N 00309W,
,GB,CIT,Collieston,Collieston,ABD,RL,1-------,0901,,5721N 00155W,
,GB,CBR,Colnbrook,Colnbrook,SRY,AF,--3-----,1401,,,
,GB,CLN,Colne,Colne,LAN,AF,--3-----,9511,,,
,GB,CLZ,Colne,Colne,CAM,RL,--3--6--,1207,,5522N 00010E,
,GB,C8N,Colney,Colney,NFK,RL,--3-----,1601,,5237N 00113E,
,GB,COZ,Colney Heath,Colney Heath,ESX,RQ,-----6--,0901,,,
,GB,CSA,Colonsay,Colonsay,,AI,---4----,0212,,5604N 00613W,
,GB,XCO,Colsterworth,Colsterworth,LIN,RQ,-----6--,0907,,5280N 00061W,
,GB,CTA,Coltishall,Coltishall,NFK,AI,---4----,0212,CLF,5244N 00122E,
,GB,CWL,Colwall,Colwall,HEF,RL,--3-----,1301,,5205N 00223W,
,GB,CLW,Colwich,Colwich,STS,AF,--3-----,9704,,,
,GB,CLK,Colwick,Colwick,NTT,RL,--3-----,0201,,5257N 00105W,
,GB,CYY,Colwyn Bay (Bae Colwyn),Colwyn Bay (Bae Colwyn),CWY,AA,123-----,0701,,5318N 00344W,
,GB,CLO,Colyton,Colyton,DEV,RL,-23-----,0507,,5045N 00305W,
,GB,OMB,Combe,Combe,OXF,RL,--3-----,1307,,5150N 00124W,
,GB,CBM,Combe Martin,Combe Martin,DEV,RL,1-------,0901,,5112N 00402W,
,GB,XCM,Comber,Comber,ARD,RQ,-----6--,0907,,5455N 00574W,
,GB,CMN,Commondale,Commondale,NYK,RL,--3-----,0901,,5428N 00058W,
,GB,CPO,Compton,Compton,WBK,RL,--3--6--,0601,,5131N 00116W,
,GB,CIE,Comrie,Comrie,PKN,RQ,--3-----,0901,,5622N 00400W,
,GB,CDO,Condicote,Condicote,GLS,RL,--3-----,0701,,5157N 00147W,
,GB,CON,Congleton,Congleton,CHE,AF,--3-----,1307,,,
,GB,CGY,Congresbury,Congresbury,NSM,AQ,1-3--6--,0601,,5122N 00249W,
,GB,CNG,Coningsby,Coningsby,LIN,AF,--3-----,9704,QCY,,
,GB,CIO,Conisbrough,Conisbrough,DNC,RL,--3-----,1401,,5328N 00113W,
,GB,CIS,Coniston,Coniston,CMA,AF,1-3-----,9811,,,
,GB,COQ,Connah's Quay,Connah's Quay,FLN,AF,1-3-----,1401,,5313N 00304W,
,GB,CQY,Connahs Quay,Connahs Quay,FLN,RL,1-------,0901,,5313N 00304W,
,GB,CGR,Cononbridge,Cononbridge,HLD,RL,--3-----,0201,,5733N 00426W,
,GB,CNT,Consett,Consett,DUR,AF,--3-----,9511,,,
,GB,CZZ,Constantine,Constantine,CON,RL,1-------,0901,,5007N 00510W,
,GB,CVW,Convoys Wharf,Convoys Wharf,,RL,1-------,1201,,5148N 00002W,
,GB,CWA,Conwy (Conway),Conwy (Conway),CWY,AA,123-----,0701,,5317N 00350W,
,GB,CKH,Cookham,Cookham,WNM,AF,--3-----,0507,,5133N 00042W,
,GB,CKL,Cookley,Cookley,SFK,AF,--3-----,1401,,5219N 00127E,
,GB,ZAR,Cookley,Cookley,SFK,RL,-----6--,0901,,5219N 00127E,
,GB,COO,Cookstown,Cookstown,CKT,AF,--3-----,1407,,5439N 00645W,
,GB,HXM,Coolham,Coolham,WSX,RL,-----6--,1107,,5059N 02400W,
,GB,CBB,Coombe Bissett,Coombe Bissett,WIL,RL,--3-----,0701,,5102N 00151W,
,GB,CMI,Coombe Hill,Coombe Hill,GLS,RL,--3-----,1601,,5156N 00210W,
,GB,CPV,Copgrove,Copgrove,NYK,RL,--3-----,1401,,5404N 00129W,
,GB,OPS,Copplestone,Copplestone,DEV,RL,--3-----,0901,,5048N 00345W,
,GB,OPP,Coppull,Coppull,LAN,RL,--3-----,0901,,5337N 00239W,
,GB,CPH,Copthorne,Copthorne,WSX,RL,--3-----,0701,,5108N 00007W,
,GB,CBG,Corbridge,Corbridge,NBL,RL,-23-----,0701,,5458N 00201W,
,GB,CBY,Corby,Corby,NTH,AF,--3-----,9511,,,
,GB,CFM,Corfe Mullen,Corfe Mullen,DOR,RQ,1-3-----,0907,,5047N 00202W,
,GB,CYK,Corley,Corley,,RL,--3-----,0307,,5227N 00133W,
,GB,CRD,Cornhill-on-Tweed,Cornhill-on-Tweed,NBL,AQ,--3--6--,0601,,5539N 00213W,
,GB,CW9,Cornwall,Cornwall,DEV,RL,--3-----,1207,,5003N 00409W,
,GB,CNW,Cornwell,Cornwell,OXF,AF,--3-----,9704,,,
,GB,RWO,Cornwood,Cornwood,DEV,RQ,--3-----,0901,,5025N 00358W,
,GB,COR,Corpach,Corpach,HLD,AF,1-------,9511,,,
,GB,ORR,Corran,Corran,AGB,RL,1-------,0901,,5643N 00514W,
,GB,CRS,Corsham,Corsham,WIL,AF,--3-----,9704,,,
,GB,ORW,Corwen,Corwen,DEN,RQ,--3--6--,0901,,5258N 00323W,
,GB,COY,Coryton,Coryton,ESS,AF,1-------,9511,,,
,GB,CXY,Cosby,Cosby,LEC,RL,--3-----,0201,,5233N 00111W,
,GB,YXL,Coseley,Coseley,WLV,AF,-23-----,1401,,5233N 00205W,
,GB,CSF,Cosford,Cosford,WAR,RL,--3-----,1301,,5224N 00116W,
,GB,COS,Cosham,Cosham,HAM,AF,--3-----,9511,,,
,GB,TCS,Cossall,Cossall,NTT,RQ,-----6--,1001,,5258N 00117W,
,GB,CIG,Cossington,Cossington,LEC,RL,--3-----,1201,,5242N 00106W,
,GB,CTG,Cotgrave,Cotgrave,NTT,RL,--3-----,0701,,5254N 00103W,
,GB,OTA,Cotham,Cotham,NTT,RL,-23-----,0701,,5301N 00049W,
,GB,OON,Coton,Coton,CAM,RL,--3-----,0701,,5212N 00004E,
,GB,KOT,Cottenham,Cottenham,CAM,RL,--3-----,0201,,5217N 00007E,
,GB,CTT,Cotterstock,Cotterstock,NTH,AF,--3-----,9704,,,
,GB,CXT,Cottingham,Cottingham,,AF,--3-----,9812,,,
,GB,COU,Coulport,Coulport,AGB,AF,--3-----,1401,,5603N 00453W,
,GB,CSD,Coulsdon,Coulsdon,CRY,AF,--3-----,1401,,5118N 00007W,
,GB,OUP,Coupar Angus,Coupar Angus,PKN,RL,--3-----,1801,,5633N 00316W,
,GB,CWO,Cousley Wood,Cousley Wood,ESX,RQ,--3--6--,0607,,5105N 00020E,
,GB,CV9,Cove,Cove,AGB,RL,--3-----,1601,,5600N 00451W,
,GB,CVE,Cove,Cove,SCB,AA,123-----,0701,,5556N 00221W,
,GB,ACV,Cove (Aberdeen),Cove (Aberdeen),ABD,RL,1-------,0901,,5706N 00204W,
,GB,CVI,Cove (Leith),Cove (Leith),EDH,RL,1-------,0901,,5556N 00221W,
,GB,CGT,Covent Garden,Covent Garden,WSM,RL,1----6--,0901,,5130N 00760W,
,GB,CVT,Coventry,Coventry,COV,AF,1--4----,1401,,5225N 00133W,
,GB,COV,Coverack,Coverack,CON,AF,1-3-----,9811,,,
,GB,CDG,Cowbridge,Cowbridge,VGL,AF,--3-----,1401,,5127N 00326W,
,GB,CWD,Cowden,Cowden,KEN,AF,--3-----,9704,,,
,GB,COH,Cowdenbeath,Cowdenbeath,FIF,AF,--3-----,9511,,,
,GB,COW,Cowes,Cowes,IOW,AF,1-------,9511,,,
,GB,CDU,Cowfold,Cowfold,WSX,RQ,-----6--,0901,,,
,GB,CWI,Cowie,Cowie,STG,RL,-23-----,0701,,5605N 00352W,
,GB,CEY,Cowley,Cowley,OXF,AF,--3-----,9511,,,
,GB,CY2,Cowley,Cowley,LND,RL,--3-----,1601,,5131N 00028W,
,GB,CWG,Cowling,Cowling,NYK,RL,--3-----,0701,,5353N 00203W,
,GB,CXB,Coxbench,Coxbench,DBY,RL,--3--6--,0507,,5258N 00126W,
,GB,CDY,Cradley,Cradley,DUD,AF,--3-----,1401,,5227N 00205W,
,GB,CRH,Cradley Heath,Cradley Heath,,AF,0-------,9511,,,
,GB,CRG,Craigavon,Craigavon,CGV,AF,--3-----,9511,,,
,GB,CGA,Craigellachie,Craigellachie,MRY,RL,--3-----,0701,,5729N 00311E,
,GB,CNU,Craignure,Craignure,AGB,AF,1-------,1401,,5628N 00543W,
,GB,CRJ,Crail,Crail,FIF,AA,1-3-----,0701,,5616N 00238W,
,GB,CMT,Cramlington,Cramlington,NBL,AF,--3-----,9511,,,
,GB,CMD,Cramond,Cramond,EDH,AA,1-3-----,0701,,5558N 00317W,
,GB,CBO,Cranborne,Cranborne,DOR,AQ,1-3--6--,0601,,5055N 00155W,
,GB,CRU,Cranbourne,Cranbourne,BRC,AF,--3-----,0507,,5126N 00040W,
,GB,CBK,Cranbrook,Cranbrook,KEN,AF,--3-----,9511,,,
,GB,CRF,Cranfield,Cranfield,CBF,AF,--3-----,1307,,,
,GB,CG9,Cranford,Cranford,HNS,RL,--3-----,1601,,5128N 00024W,
,GB,CXX,Cranford,Cranford,DEV,RL,--3-----,0901,,5058N 00421W,
,GB,CGH,Cranleigh,Cranleigh,SRY,AF,--3-----,9511,,,
,GB,ZAS,Cranmore,Cranmore,SOM,RL,-----6--,0901,,5111N 00228W,
,GB,CRX,Craster,Craster,,RL,1-------,0901,,5528N 00135W,
,GB,VMA,Craven Arms,Craven Arms,SHR,RL,-----6--,1107,,5226N 00250E,
,GB,CWY,Crawley,Crawley,WSX,AF,--3-----,9511,,,
,GB,RWY,Crawley,Crawley,OXF,RL,--3-----,0701,,5148N 00130W,
,GB,XCR,Crawley Down,Crawley Down,WSX,RQ,-----6--,0907,,5412N 00008W,
,GB,CRY,Crayford,Crayford,KEN,AF,--3-----,1401,,5126N 00011E,
,GB,CYL,Crays Hill,Crays Hill,ESS,AF,--3-----,9804,,,
,GB,CDI,Crediton,Crediton,DEV,RL,--3-----,1401,,5047N 00339W,
,GB,CKS,Creeksea,Creeksea,,RL,1-------,1107,,5138N 00047E,
,GB,CSS,Cressing,Cressing,ESS,AF,--3-----,9704,,,
,GB,SSW,Cresswell,Cresswell,STS,RL,--3-----,0901,,5256N 00202W,
,GB,CRE,Crewe,Crewe,CHE,AF,--3-----,1307,XVC,,
,GB,CRK,Crewkerne,Crewkerne,SOM,AF,--3-----,9511,,,
,GB,CIA,Crianlarich,Crianlarich,STG,RL,--3-----,0901,,5623N 00436W,
,GB,CCC,Criccieth,Criccieth,GWN,RL,1-------,0901,,5255N 00414W,
,GB,CRI,Crick,Crick,NTH,AF,--3-----,9511,,,
,GB,ZAT,Crick,Crick,MON,RL,-----6--,0901,,5136N 00244W,
,GB,CKE,Cricklade,Cricklade,WIL,AF,--3-----,9811,,,
,GB,CLG,Cricklewood/London,Cricklewood/London,BEN,AQ,-23-----,0601,,5134N 00013W,
,GB,CFE,Crieff,Crieff,PKN,AQ,1-3-----,0601,,5622N 00350W,
,GB,CIP,Crimplesham,Crimplesham,NFK,RL,--3-----,1201,,5236N 00026E,
,GB,CNC,Crinan,Crinan,AGB,AA,1-3-----,0701,,5605N 00534W,
,GB,CRL,Croft,Croft,LEC,AF,--3-----,9808,,,
,GB,CGG,Croggan,Croggan,AGB,RQ,--3-----,0907,,5622N 00542W,
,GB,CRN,Cromarty,Cromarty,HLD,AF,1--4----,9511,,,
,GB,CMP,Crombie,Crombie,FIF,AA,1-3-----,0701,,5603N 00332W,
,GB,CRR,Cromer,Cromer,NFK,RL,123-----,0607,,5256N 00118E,
,GB,CXM,Cromford,Cromford,DBY,RL,--3-----,0201,,5306N 00144W,
,GB,RNO,Cronton,Cronton,HAL,RQ,--3-----,1307,,5323N 00245W,
,GB,COK,Crook,Crook,CMA,AF,--3-----,9704,,,
,GB,ZAU,Crook,Crook,DUR,RL,-----6--,0901,,5442N 00144W,
,GB,CRP,Cropthorne,Cropthorne,WOR,RL,--3-----,1401,,5205N 00200W,
,GB,CR5,Cropton,Cropton,NYK,RL,1-------,1401,,5417N 00050W,
,GB,CRB,Crosby,Crosby,SFT,AF,--3-----,1401,,5328N 00302W,
,GB,RHD,Cross Hands,Cross Hands,CMN,RL,--3-----,1407,,5147N 00405W,
,GB,OHI,Cross Hills,Cross Hills,NYK,RQ,--3--6--,0607,,5354N 00159W,
,GB,OHU,Cross Houses,Cross Houses,SHR,RQ,--3-----,0901,,5239N 00241W,
,GB,CIC,Cross In Hand,Cross In Hand,ESX,RL,--3-----,1601,,5058N 00013E,
,GB,CSK,Cross Keys,Cross Keys,CAY,AF,--3-----,1401,,5137N 00307W,
,GB,SGR,Crossgar,Crossgar,DOW,RL,-----6--,1201,,5424N 00542W,
,GB,CKY,Crosskeys,Crosskeys,CAY,RL,-23-----,0701,,5137N 00307W,
,GB,CKK,Crosskirk,Crosskirk,HLD,RL,1-------,0901,,5836N 00339W,
,GB,XCS,Crossmaglen,Crossmaglen,NYM,RQ,-----6--,0907,,5407N 00660W,
,GB,CCV,Crossnacreevy,Crossnacreevy,CSR,RL,--3-----,1307,,5433N 00551W,
,GB,CRM,Croughton,Croughton,NTH,AQ,--3-----,0601,,5200N 00113W,
,GB,OWN,Crowan,Crowan,CON,RQ,--3-----,0901,,5009N 00518W,
,GB,CWB,Crowborough,Crowborough,ESX,AF,--3-----,9704,,,
,GB,XCN,Crowland,Crowland,LIN,RQ,-----6--,0907,,5267N 00016W,
,GB,XCE,Crowle,Crowle,NLN,RQ,-----6--,0907,,5360N 00083W,
,GB,JHW,Crown Dry-Dock,Crown Dry-Dock,KHL,RQ,1-------,0901,,5314N 00019W,
,GB,CWT,Crowthorne,Crowthorne,BRC,AF,--3-----,0507,,5122N 00047W,
,GB,CGX,Croxley Green,Croxley Green,HRT,RL,--3-----,1701,,5138N 00027W,
,GB,CXN,Croxton,Croxton,CAM,RL,--3-----,1401,,5213N 00010W,
,GB,COX,Croy,Croy,NLK,RQ,--3-----,0901,,5557N 00402W,
,GB,ZAV,Croy,Croy,HLD,RL,-----6--,0901,,5731N 00402W,
,GB,CRO,Croydon,Croydon,CRY,AF,--3-----,1401,,5123N 00006W,
,GB,CGI,Crudgington,Crudgington,SHR,RQ,--3--6--,0607,,5245N 00232W,
,GB,CHY,Crughywel (Crickhowell),Crughywel (Crickhowell),POW,RL,--3-----,0701,,5152N 00308W,
,GB,8TN,Crumlin,Crumlin,ANT,RL,--3-----,1601,,5437N 00614W,
,GB,CML,Crumlin,Crumlin,CAY,AF,--3-----,1401,,5140N 00308W,
,GB,CQM,Crumpsall,Crumpsall,MAN,RQ,--3-----,0907,,5331N 00214W,
,GB,CFL,Cuckfield,Cuckfield,WSX,AF,--3-----,9811,,,
,GB,CUD,Cuddington,Cuddington,BKM,AF,--3-----,9704,,,
,GB,TUF,Cuffley,Cuffley,HRT,RL,--3-----,0201,,5142N 00007W,
,GB,CUH,Culham,Culham,OXF,RL,--3-----,0701,,5139N 00117W,
,GB,CKN,Culkein,Culkein,HLD,AA,1-3-----,0701,,5815N 00521W,
,GB,CLM,Culkein/Drumbeg,Culkein/Drumbeg,HLD,RL,1-------,0901,,5814N 00520W,
,GB,CUN,Cullen,Cullen,MRY,AA,1-3-----,0701,,5741N 00249E,
,GB,CGW,Cullingworth,Cullingworth,BRD,AF,--3-----,1401,,5349N 00154W,
,GB,ULO,Culloden,Culloden,HLD,RL,--3-----,1407,,5729N 00408W,
,GB,CUL,Cullompton,Cullompton,,AF,--3-----,0212,,5052N 00324W,
,GB,CYB,Cullybackey,Cullybackey,ANT,RL,--3-----,0207,,5453N 00621W,
,GB,ZAX,Culross,Culross,FIF,RL,-----6--,0901,,5603N 00337W,
,GB,CLD,Cumbernauld,Cumbernauld,NLK,AF,--3-----,1401,,5557N 00359W,
,GB,CUM,Cumbraes,Cumbraes,,RL,1-------,0901,,5544N 00455W,
,GB,CUJ,Cumbria,Cumbria,NYK,RQ,1----6--,1001,,5430N 00315W,
,GB,CMY,Cumnock,Cumnock,EAY,AF,--3-----,1401,,5527N 00416W,
,GB,CUP,Cupar,Cupar,FIF,AF,--3-----,9511,,,
,GB,CU8,Curbar,Curbar,DBY,RL,1----6--,1201,,5316N 00138W,
,GB,CUG,Curbridge,Curbridge,HAM,RL,--3-----,1301,,5054N 00115W,
,GB,CDR,Curdridge,Curdridge,HAM,RL,--3-----,0106,,5055N 00115W,
,GB,UWH,Curdworth,Curdworth,WAR,RL,--3-----,1301,,5231N 00144W,
,GB,CUR,Curlew,Curlew,,RQ,1-------,0401,,5644N 00118E,
,GB,XCU,Curridge,Curridge,WBK,RQ,-----6--,0907,,5144N 00129W,
,GB,CUS,Cushendall,Cushendall,MYL,AA,1-3-----,0701,,5505N 00603W,
,GB,CUE,Cushendun,Cushendun,MYL,AA,1-3-----,0701,,5508N 00603W,
,GB,CUT,Cutnall Green,Cutnall Green,WOR,AF,--3-----,1401,,5218N 00208W,
,GB,CWF,Cwm Ffrwd-Oer,Cwm Ffrwd-Oer,,RQ,--3-----,0901,,5142N 00303W,
,GB,CWM,Cwmbran,Cwmbran,TOF,AF,--3-----,1401,,5139N 00301W,
,GB,WFH,Cwmfelinfach,Cwmfelinfach,,RL,-----6--,1201,,5161N 00317W,
,GB,CYW,Cynwyd,Cynwyd,DEN,AQ,--3--6--,0601,,5257N 00324W,
,GB,CY6,Cynwyl Elfed,Cynwyl Elfed,CMN,RL,--3-----,1701,,5155N 00422W,
,GB,DAF,Dafen,Dafen,CMN,RL,--3-----,1701,,5141N 00408W,
,GB,DAG,Dagenham,Dagenham,BDG,AF,123-----,1401,,5133N 00010E,
,GB,DSI,Dairsie,Dairsie,FIF,RQ,--3-----,0901,,5320N 00257W,
,GB,DIG,Dalbeattie,Dalbeattie,DGY,RL,1-3-----,0901,,,
,GB,DOS,Dale Roads,Dale Roads,,RQ,1-------,0901,,5142N 00509W,
,GB,DYB,Dalgety Bay,Dalgety Bay,FIF,RL,1-3--6--,0601,,5602N 00321W,
,GB,DLK,Dalkeith,Dalkeith,MLN,AF,--3-----,1401,,5552N 00304W,
,GB,ET2,Dalmellington,Dalmellington,EAY,RL,--3-----,1401,,5519N 00423W,
,GB,DMR,Dalmuir,Dalmuir,RFW,AF,--3-----,1401,,5554N 00425W,
,GB,DLX,Dalry,Dalry,EDH,AF,--3-----,1401,,,
,GB,DLS,Dalston,Dalston,HCK,AF,--3-----,1401,,5132N 00004W,
,GB,DLT,Dalston,Dalston,CMA,RQ,--3-----,0901,,5450N 00259W,
,GB,ZAY,Dalton,Dalton,NYK,RL,-----6--,0901,,5411N 00121W,
,GB,DAL,Dalton in Furness,Dalton in Furness,CMA,AF,1-3-----,9811,,,
,GB,DWI,Dalwhinnie,Dalwhinnie,HLD,RQ,1-3-----,0901,,,
,GB,DNB,Danbury,Danbury,ESS,AF,--3-----,9704,,,
,GB,DDH,Danderhall,Danderhall,MLN,RQ,--3--6--,0607,,5555N 00306W,
,GB,DS2,Daresbury,Daresbury,HAL,RQ,1----6--,1001,,5320N 00238W,
,GB,DGE,Dargate,Dargate,KEN,RL,--3-----,0901,,5118N 00059E,
,GB,DRS,Darlaston,Darlaston,WLL,AF,--3-----,0407,,5234N 00202W,
,GB,DDE,Darley Dale,Darley Dale,DBY,RL,--3-----,1001,,5310N 00136W,
,GB,DRL,Darlington,Darlington,DUR,AF,1-------,1101,XVG,5432N 00134W,
,GB,DRQ,Darlton,Darlton,NTT,RL,--3-----,1601,,5314N 00051W,
,GB,ZBA,Darnall,Darnall,SHF,RL,-----6--,0901,,5323N 00125W,
,GB,ZBB,Darsham,Darsham,SFK,RL,-----6--,0901,,5216N 00132E,
,GB,DFD,Dartford,Dartford,KEN,AA,123-----,0701,,5127N 00013E,
,GB,DTG,Dartington,Dartington,,AF,--3-----,0212,,,
,GB,DTM,Dartmouth,Dartmouth,,AF,1-------,0212,,5021N 00335W,
,GB,DTO,Darton,Darton,BNS,RL,--3-----,1401,,5335N 00132W,
,GB,ZBC,Darvel,Darvel,EAY,RL,-----6--,0901,,5535N 00417W,
,GB,DWN,Darwen,Darwen,LAN,AF,--3-----,9511,,,
,GB,DAT,Datchet,Datchet,WNM,AF,--3-----,0507,,5129N 00034W,
,GB,DAV,Davenham,Davenham,,RL,--3-----,0901,,5314N 00231W,
,GB,DVT,Davenport,Davenport,MAN,RL,--3-----,1701,,5323N 00209W,
,GB,DVY,Daventry,Daventry,NTH,AF,--3-----,9511,,,
,GB,DSV,Davidstow,Davidstow,CON,RL,--3-----,1301,,5039N 00437W,
,GB,DAW,Dawley,Dawley,TFW,RQ,--3-----,0907,,5240N 00228W,
,GB,WLH,Dawlish,Dawlish,DEV,RQ,--3-----,0901,,,
,GB,DYF,Daylesford,Daylesford,GLS,RQ,--3-----,1001,,5155N 00138W,
,GB,DEX,Deal,Deal,KEN,AF,1-------,9511,,,
,GB,DNQ,Dean Quarry,Dean Quarry,CON,AF,1-------,9709,,,
,GB,DHG,Deanshanger,Deanshanger,NTH,AF,0-------,9511,,,
,GB,DBD,Debden,Debden,ESS,AQ,--3--6--,0601,,5158N 00016E,
,GB,DBN,Debenham,Debenham,SFK,AF,--3-----,9511,,,
